body,published_on,source,tags,title
"A U.S.-based jewelry store is joining a growing and long list of retailers who are accepting cryptocurrency to pay for goods. If the crypto industry has been good to you and you&#8217;re in the market for something shiny, then you&#8217;re in luck. According to a press release, Marks Jewelers is the latest retailer to accept cryptocurrency...The post U.S. Jewelry Store Latest Retailer to Accept Cryptocurrency as Payment appeared first on Live Bitcoin News.",2018-10-20 06:30:13,livebitcoinnews,Altcoin News|Ethereum|Industry and Adoption|News|bitcoin|Bitcoin Cash|Bitcoin Diamond|Dash|Jewelry|litecoin|US|Zcash,U.S. Jewelry Store Latest Retailer to Accept Cryptocurrency as Payment
"In a recent tweet thread, Anthony &#8220;Pomp&#8221; Pompliano, co-founder of Multicoin Capital, outlines why many of crypto hedge funds might be closing their doors in 2018. Most people would expect that the bear market and the prices would be the number one reason why most hedge funds are closing up shop. While this is certainly a factor, Pomp believes that it has to do more with the fee structures that the funds set-up in 2017. InRead MoreThe post Expect More Crypto Hedge Funds To Close in 2018&#8230; But Not For Why You Think. appeared first on Bitcoinist.com.",2018-10-20 01:00:13,bitcoinist,Bitcoin Investment|Markets and Prices|News|News teaser|Anthony Pompliano|Assets Under Management|AUM|bitcoin|Coin Observatory|crypto hedge funds|Ethereum|George Saber|litecoin|Multicoin Capital|Pomp|ripple|stellar|ZCash,Expect More Crypto Hedge Funds To Close in 2018… But Not For Why You Think.
"Cryptocurrency app Delta has launched Delta Direct, a direct link for token teams to connect with existing and potential investors. Currently 32 teams have signed up, including NEM, Zcash, Lisk, Decred, Nano and Maker.",2018-10-09 14:48:17,cryptoglobe,,Cryptocurrency App Delta Now Allows Users to Directly Connect With 32 Token Teams
"Is it possible to for cryptocurrency and blockchain technologies to close in on perfection? One commentator notes that perfection is &#8220;utopic,&#8221; and difficult to define in unclear world of crypto and blockchain. The Chief Operating Officer at the Wall Street Blockchain Alliance, Steven Ehrlich, ventured into answering these inevitable questions in an article for Forbes. According to Erlich, in the current state of the industry, not much can be anticipated. The measures they’re most often wrongRead MoreThe post Cryptocurrency and Blockchain Businesses Aim to Scrape Perfection appeared first on Bitcoinist.com.",2018-10-08 10:00:59,bitcoinist,Bitcoin|Bitcoin Businesses|Blockchain|News|News teaser|Ripple|bitcoin|blockchain issues|decentralization|decentralization issues|Forbes|privacy|ripple|Scalability|scalability issues|Steven Ehrlich|tps|transaction speed|Wall Street Blockchain Alliance|ZCash,Cryptocurrency and Blockchain Businesses Aim to Scrape Perfection
"Government crypto-tracking is growing, but there are still ways to remain anonymous",2018-10-07 12:55:00,cointelegraph,Altcoin|Money Laundering|KYC|Cryptocurrencies|Monero|Dash|Zcash|Privacy|Ethereum|USA|Russia|Japan|China|India|EU|United Kingdom,"Government Tracking of Crypto Is Growing, But There Are Ways to Avoid It"
"In September, Vitalik Buterin, the co-creator of Ethereum (ETH), stated that the Ethereum blockchain network could scale to 500 transactions per second using ZK-SNARKS, the base technology of privacy-focused cryptocurrency Zcash. This week, Ethereum researchers Barry Whitehat, Alex Gluchowski, Harry R, Yondon Fu and Philippe Castonguay introduced a solution called snark-based side chain, which couldThe post Forget Buterin&#8217;s 500 TX/S, Researchers Explore 17,000 TX/S on Ethereum appeared first on CCN",2018-10-05 14:23:29,ccn,Blockchain News|News|Crypto|Ethereum News|Zcash,"Forget Buterin’s 500 TX/S, Researchers Explore 17,000 TX/S on Ethereum"
"Despite Google&#8217;s efforts, cryptojacking code is still being found in mobile games. Educating your children about the dangers of the internet is one thing. Telling them that the apps they download on their tablets or phones are the subject of rapidly growing interest from cryptocurrency miners? A whole different kettle of fish. A recent report [&#8230;]The post Kids games latest target for Google Play cryptominers as profits fall appeared first on CryptoNewsReview.",2018-10-02 13:25:31,cryptonewsreview,Crypto|News|cryptojacking|Google|ZCash,Kids games latest target for Google Play cryptominers as profits fall
"Cryptocurrency mining has in many respects become an industrialized business. But despite the concentration of hashing power, the increasing difficulty and diminishing returns, in some cases it can still be profitable to mint coins as an amateur miner, probably the most honest way to earn some digital cash. Here’s a guide on how to build [&#8230;]The post A Guide to Building Your Own Crypto Mining Rig appeared first on Bitcoin News.",2018-10-01 00:10:45,bitcoin.com,Mining|Algorithm|AMD|ASICs|Bitcoin|Case|chips|Coins|CPUs|crypto|crypto mining|Cryptocurrencies|Cryptocurrency|cryptos|Equihash|Ethash|Ethereum|GPUs|Miners|mining|mining farms|mining rigs|Monero|N-Technology|Nvidia|power supplies|Processors|RAM|risers|Storage|video cards|Zcash,A Guide to Building Your Own Crypto Mining Rig
"Japanese tech firm GMO is expanding its nascent cryptocurrency mining operation beyond bitcoin through the release of a software client designed to mine zcash and other Equihash-based cryptocurrencies using general-purpose GPU chips. Japanese Firm Releases Zcash Mining Software Dubbed Cryptoknocker, the software has specifically been developed for mining rigs composed of Nvidia graphics cards (GeForceThe post Japanese Tech Firm GMO Releases ‘Free’ Zcash Mining Software appeared first on CCN",2018-09-29 18:25:20,ccn,Altcoin Mining|Altcoin News|News|cryptoknocker|equihash|GMO|nvidia|Zcash,Japanese Tech Firm GMO Releases ‘Free’ Zcash Mining Software
"                        This past week saw a flurry of reports and analyses released by various agencies and companies, speculating on the roles — past and present — of cryptocurrencies and blockchain technologies. Two big names in the blockchain industry are being scrutinized as they attempt to grow, and we put two privacycoins, Monero and Zcash, under the microscope.Stay on top of the best stories in the bitcoin, blockchain and cryptocurrency industry. Subscribe to our newsletter here.Study Up!Study Argues Tether Wasn't Used to Prop Up Bitcoin PriceBlockchain’s Report Examines Benefits (and Failures) of Today’s StablecoinsA remarkable number of reports were released this week that, together, contributed to a comprehensive picture of the cryptocurrency industry’s trajectory. Two of them focused on stablecoins.Contrary to the conclusion of another study by John Griffin and Amin Shams that Tether was being used to manipulate the price of bitcoin, a new report by Dr. Wang Chun Wei of the University of Queensland Business School states that the effect of the stablecoin is statistically insignificant as far as bitcoin pricing is concerned. At the end of the week, Blockchain released a study that examined both the positive and negative aspects of stablecoins, painting an overall picture of optimism for the budding asset class.Study Reveals Growing Sophistication in Malicious Mining of CryptocurrencyIBM/MIT Connection Science Issue ...",2018-09-29 17:00:47,bitcoinmagazine,Bitcoin|Review,Bitcoin Magazine’s Week in Review: Under the Microscope
Japanese IT  giant GMO Internet has launched a new mining software client designed for mining Zcash and similar coins on GPU,2018-09-28 16:12:00,cointelegraph,Altcoin|Japan|Mining|Cryptocurrencies|Zcash,Japanese IT Giant GMO Launches Zcash Mining Software Client
"Coinbase announced that they would be launching a new listing policy to aimed at expanding their menu of traded coins on the exchange. Currently, Coinbase features just five coins; Bitcoin, Bitcoin Cash, Ethereum, Ethereum Classic and Litecoin (other coins being explored now include Cardano, Basic Attention Token, Stellar Lumens, Zcash, and 0x). The new listing [&#8230;]The post First signs of segregating regulatory? Coinbase launches a new listing process appeared first on CryptoPotato.",2018-09-28 14:00:12,cryptopotato,Crypto News,First signs of segregating regulatory? Coinbase launches a new listing process
Japanese IT giant GMO Internet has made another move into the cryptocurrency space with the launch of a GPU mining client for zcash.,2018-09-28 13:30:53,coindesk,News|Business News|Other Public Protocols|Technology News|Mining|zcash|GPUs|GMO|GMO Internet,Tech Giant GMO Wants to Help You Mine Zcash – For a Cut
"                        In a move to expand its asset offerings, Coinbase has created a new process by which anyone with a token can apply to have it listed on the platform.This news comes weeks after Coinbase said it was exploring the addition of several new assets including Stellar Lumens (XLM), Zcash (ZEC) and Cardano (ADA).At present, Coinbase carries only a handful of top cryptos on its platform: bitcoin, bitcoin cash, ether, ethereum classic and litecoin. The new policy will change all of that. Creators can now visit listing.coinbase.com to apply to have their digital asset listed on the platform. Coinbase says the new process will be free initially, but a fee could be introduced in the future to cover the legal and operational costs involved in onboarding new coins.The statement from Coinbase reads in part:""There are now thousands of digital assets of all types, including coins, tokens, forks, stablecoins, and collectibles. One of our top customer requests is to add support for these new assets, and we have been determining how to do this in a secure and compliant way for those assets meeting our standards.""These changes will open Coinbase to an exponentially broader pool of blockchain-based projects and make it more competitive with foreign exchanges that offer a variety of options for traders.Dan Romero, vice president and general manager of Coinbase Consumer, told CNBC that crypto is becoming more important across th...",2018-09-26 22:15:10,bitcoinmagazine,Bitcoin|Digital assets,Coinbase Announced New Asset Listing Program
"On September 24th, Lamassu announced the introduction of their new line of cryptocurrency ATMs to the public. Lamassu calls its new line of ATMs, “Sintra.” The ATMs herald a new line of ATMs as another crucial step in crypto’s march towards widespread consumer use and accessibility.  Growing Industry According to CoinATMrader.com, there are currently roughly 3,750 crypto ATMs installed worldwide. Lamassu has been producing cryptocurrency ATMs since 2013 when they produced their first, which was calledRead MoreThe post Lamassu Unveils New Line of Bitcoin, Cryptocurrency ATMs appeared first on Bitcoinist.com.",2018-09-26 12:00:24,bitcoinist,Bitcoin|Bitcoin Businesses|Bitcoin Technology|Companies|News|News teaser|Bitcoin ATM|Bitpay|Bitstamp|coinbase|DASH|Duoro II|Ethereum|Kraken|Lamassu|litecoin|ZCash,"Lamassu Unveils New Line of Bitcoin, Cryptocurrency ATMs"
"Ethereum, widely regarded as the second generation of blockchains, has had some problems with scalability and controversy around the value of its native ETH coin. Ethereum founder Vitalik Buterin is set to end the scalability debate by using cryptography pioneered by Zcash. Known as zk-snarks, this cryptography could help scale Ethereum’s TPS by 500. What [&#8230;]Vitalik Buterin Thinks zk-SNARKs Could Help Ethereum Scale to 500 Transactions Per Second was originally found on [blokt] - Blockchain, Bitcoin &amp; Cryptocurrency News.",2018-09-25 17:19:55,blokt,News|Ethereum|Vitalik Buterin,Vitalik Buterin Thinks zk-SNARKs Could Help Ethereum Scale to 500 Transactions Per Second
"                        Based on blockchain technology, most cryptocurrencies have an open and public ledger of transactions. While this is required for these system to work, it comes with a significant downside: privacy is often quite limited. Analytics companies and other interested parties — let’s call them “spies” — have ways to analyze the public blockchains and peer-to-peer networks of cryptocurrencies like Bitcoin, to cluster addresses and tie them to IP addresses or other identifying information.Still, unsatisfied with Bitcoin’s privacy potential, several cryptocurrency projects have launched over the years with the specific goal of improving on Bitcoin’s privacy features. And not without success. Several of these “privacycoins” are among the most popular cryptocurrencies on the market today, with four of them taking top-50 spots in coin market capitalization rankings.That said, Bitcoin does have some privacy features which, as this month’s cover story details, have been improving in recent months and are set to improve further in the near future. This miniseries will compare different privacycoins to the privacy offered by Bitcoin, and to the privacy offered by other privacycoins.In part four: ZcashBackgroundThe origins of Zcash (ZEC) can be traced back to Zerocoin, which was first proposed in 2013 by Johns Hopkins University professor Matthew D. Green and his graduate students Ian Miers and Christina Garman. Zerocoin...",2018-09-25 16:47:17,bitcoinmagazine,Bitcoin|Privacy & security|Digital assets,Battle of the Privacycoins: Zcash Is Groundbreaking (If You Trust It)
