body,published_on,source,tags,title
Key Highlights Ethereum classic price declined and traded close to the $14.20 support level against the US dollar. There is a major bearish trend line forming with resistance at $15.80 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is currently correcting higher towards the $15.50 and $15.80 resistance levels....The post Ethereum Classic Price Analysis: ETC/USD Consolidating Near $15 appeared first on NewsBTC.,2018-05-24 08:00:55,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Consolidating Near $15
Key Highlights Ethereum classic price topped near $18.54 and declined below the $17.60 support against the US dollar. There is a short-term bearish trend line forming with resistance at $17.60 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair may continue to decline and it could retest the $16.80 and...The post Ethereum Classic Price Analysis: ETC/USD Could Decline Further appeared first on NewsBTC.,2018-05-22 08:00:50,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Could Decline Further
"On May 17 the Digital Currency Group initiative and Over-the-Counter (OTC) cryptocurrency service, Genesis Global Trading, announced that Genesis was recently granted the New York state Bitlicense. The company that provides OTC solutions to institutional buyers can now operate freely in New York — A territory that many call, ‘the financial capital of the world,’ [&#8230;]The post Cryptocurrency Brokerage Service Genesis Global Granted Bitlicense appeared first on Bitcoin News.",2018-05-17 21:40:08,bitcoin.com,News|Barry Silbert|BCH|bitcoin cash|Bitcoin Core|BitLicense|Brokerage|BTC|Cryptocurrency|DFS|Digital Assets|Digital Currency Group|ETC|ETH|Exchanges|Liquidity|LTC|N-Featured|new york|NYDFS|OTC|XRP,Cryptocurrency Brokerage Service Genesis Global Granted Bitlicense
"                        Streamr, the blockchain-based data platform based in Zug, Switzerland, launched their real-time data Marketplace on May 16, 2018, during a presentation at Consensus 2018. This was followed by an announcement of partnerships with Nokia and OSIsoft.The Streamr Marketplace connects data producers and consumers through a web-based application where data consumers can pay for access to real-time data streams listed by data providers. For example, a recent partnership between Streamr and Hewlett Packard Enterprise will allow vehicle data to be monetized in real-time. Vehicles generate data that is usable to third parties — it might be used to gauge traffic through a geographic region, or to fine-tune traffic signals, or to schedule road work, etc. Rather than just giving that data away for free, vehicle owners can make use of the Streamr Marketplace to monetize and trade that data. The use of the Streamr cryptographic token, DATA, will make it possible for data streams around the world to be freely tradable. The terms of use, pricing schedules and more are currently coded in Ethereum smart contracts, though Streamr has plans to support additional networks. The Streamr platform does not charge a transaction fee, but external fees from the blockchain network being used may apply. People acting as nodes on the network for Streamr will earn DATA as a reward for supporting the Marketplace and making it possible to...",2018-05-17 17:25:13,bitcoinmagazine,Bitcoin|Startups,"Streamr Launches Real-Time Data Marketplace, Partners With Nokia and OSIsoft"
Key Highlights Ethereum classic price is holding a major support area near $16.80 against the US dollar. There is a short-term ascending channel forming with support at $17.50 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair may climb higher in the near term as long as it stays above...The post Ethereum Classic Price Analysis: ETC/USD Consolidating Above $17 appeared first on NewsBTC.,2018-05-17 08:00:06,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Consolidating Above $17
"Social trading platform Etoro is expanding into the US. Pre-registration has already begun. Initially, 10 cryptocurrencies will be offered, but the company plans to add more throughout the year. The company’s crypto business has boomed in recent years, with 70% of its users reportedly trading cryptocurrencies. Also read: Yahoo! Japan Confirms Entrance Into the Crypto Space [&#8230;]The post Investment Platform Etoro Launches in the US with 10 Cryptocurrencies appeared first on Bitcoin News.",2018-05-16 22:40:19,bitcoin.com,Finance|BCH|Bitcoin|bitcoin cash|BTC|Consensus 2018|crypto|Cryptocurrency|Digital Currency|EOS|ETC|ETH|eToro|Europe|Investment Platform|Investors|launch|N-Economy|neo|Social|Social Media|trading|us customers|Virtual Currency|XRP|yoni assia,Investment Platform Etoro Launches in the US with 10 Cryptocurrencies
"                        Blockchain identity verification platform Civic has emerged from Consensus 2018 with clear progress and updates for its identity attestation technology. The project imagines a network of validators and service providers who work together to verify individual identities. A new platform user would submit relevant identity information to a validation smart contract, which the validator would then review for approval. If approved, the validator would store references to this information on the blockchain, attesting to its validity. Anytime the corresponding user needs to submit identity information to another service provider (a bank, government agency, etc.), that service provider could request the validator to cross-check the user’s information with the blockchain’s attestations to verify their identity.In practice, such an ecosystem could streamline identity verification procedures and keep its users and participating service providers from having to go through lengthy ID checks whenever the occasion arises.Coming out of Consensus 2018, Civic is showing that it’s taking steps to turn theory into a reality. These steps include the first iteration of its ID codes protocol alongside its revamped token economy white paper, and — the kicker — the “world’s first crypto beer vending machine.”The idea of giving out free beer may seem kitschy at first glance, but its novelty is matched by what it means for Civic’...",2018-05-16 20:53:37,bitcoinmagazine,Bitcoin|Adoption & community|Privacy & security,"Civic Demos Proof of Concept With Beer Vending Machines, Launches ID Codes"
"                        The Polish Credit Office BIK, the largest credit office in Central and Eastern Europe, in partnership with Distributed Ledger Technology (DLT) provider Billon, will implement a blockchain technology solution for storage and secure access to highly sensitive customer information.“Our cooperation with Billon is long-term,” said Mariusz Cholewa, president of BIK. “We believe that blockchain technology will transform how the financial sector communicates sensitive data with clients. Our solution will soon be expanded to include electronic delivery with active confirmation and remote signing of online agreements. It is also important that the solution meets the legal requirements of a durable medium of information, as well as the requirements of the EU General Data Protection Regulation [GDPR], which comes into force this month.”BIK, which is owned by domestic and foreign banks in Poland, including the major banks, tracks over 140 million credit histories of over 1 million businesses and 24 million people in Poland, providing data on the credit history of bank clients, credit unions, etc. from the entire credit market in the country.“Our partnership is a start of a true revolution in information management,” said Andrzej Horoszczak, founder and CEO of Billon. “It is our firm belief that the cooperation between Billon and BIK is the first step to introducing mass use of blockchain technology for trusted docum...",2018-05-16 01:28:05,bitcoinmagazine,Bitcoin|Adoption|Blockchain,Polish Credit Office to Deploy Blockchain Solution for Credit Histories
"This is a paid-for submitted press release. CCN does not endorse, nor is responsible for any material included below and isn’t responsible for any damages or losses connected with any products or services mentioned in the press release. CCN urges readers to conduct their own research with due diligence into the company, product or service mentionedThe post ETC Cooperative Donation Announcement appeared first on CCN",2018-05-15 15:18:26,ccn,Press Releases,ETC Cooperative Donation Announcement
Key Highlights Ethereum classic price formed a support base at $16.40 and recovered against the US dollar. There was a break above a crucial bearish trend line with resistance at $18.50 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair may continue to rise towards the $20.50 and $21.00 resistance...The post Ethereum Classic Price Analysis: ETC/USD Poised for Further Gains appeared first on NewsBTC.,2018-05-15 08:00:33,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Poised for Further Gains
"&#8220;Ethereum has already won the race for developer mindshare, and with so many active projects in the developer community like Web3.js, MetaMask, Infura, Truffle, Trustwallet, etc. (it&#8217;s a long list),...The post Bitcoin is Just One Dapp Running on Ethereum, or, Ethereum Has Already Won the Race Says Loom Network appeared first on Trustnodes.",2018-05-10 14:12:22,trustnodes,Bitcoin|Crypto|Dapps|Editorial|Ethereum|Tech,"Bitcoin is Just One Dapp Running on Ethereum, or, Ethereum Has Already Won the Race Says Loom Network"
Key Highlights Ethereum classic price traded lower recently and tested the $20.00 support zone against the US dollar. There is a key bearish trend line forming with resistance at $22.00 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair has to move above the $21.88 and $22.00 resistance levels to...The post Ethereum Classic Price Technical Analysis – Can ETC/USD Climb above $22? appeared first on NewsBTC.,2018-05-10 08:00:45,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – Can ETC/USD Climb above $22?
Key Highlights Ethereum classic price found a support near the $22.50 level after a slide from $25.60 against the US dollar. There is a major bullish trend line forming with support at $23.00 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair remains well placed in an uptrend and it...The post Ethereum Classic Price Technical Analysis – ETC/USD Could Retest $25 appeared first on NewsBTC.,2018-05-08 08:00:14,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Could Retest $25
"Fans of the &#8220;original&#8221; Ethereum, Ethereum Classic (ETC), have received some good news ahead of the project&#8217;s planned upgrades. Institutional Investment According to a press release from Grayscale Investments, LLC, common units of fractional undivided beneficial interest (&#8220;Shares&#8221;) in Ethereum Classic Investment Trust have been approved by the U.S. Financial Industry Regulatory Authority, Inc. (FINRA) for a public quotation (OTCQX:ETCG) on OTC Market&#8217;s OTCQX® Best Market. The Ethereum Classic Investment Trust was launched in 2017 asRead MoreThe post Ethereum Classic (ETC) Investment Trust Approved Following Protocol Upgrades appeared first on Bitcoinist.com.",2018-05-05 19:00:26,bitcoinist,Altcoin News|Altcoins|Ethereum|News|News teaser|ETC|Ethereum Classic|Ethereum Classic Investment Trust,Ethereum Classic (ETC) Investment Trust Approved Following Protocol Upgrades
Key Highlights Ethereum classic price is placed nicely above the $21.00 support level against the US dollar. There is a key connecting bullish trend line forming with support at $21.10 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is trading above the 100 hourly simple moving average and it...The post Ethereum Classic Price Technical Analysis – ETC/USD Remains in Uptrend appeared first on NewsBTC.,2018-05-03 08:00:16,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Remains in Uptrend
"London Block Exchange (LBX) — the UK&#8217;s only multi-cryptocurrency exchange — has added Bitcoin Cash (BCH) and Ethereum Classic (ETC) to its coin offerings, the platform said in a press release. Today’s move makes LBX the only exchange offering GBP pairing with both these cryptocurrencies, in addition to being the only exchange underpinned by on-shore banking....The post LBX: UK&#8217;s Leading Cryptocurrency Exchange Adds Bitcoin Cash and Ethereum Classic appeared first on NewsBTC.",2018-05-02 19:19:47,newsbtc,Industry|bitcoin|Bitcoin Cash|blockchain|cryptocurrency exchange|ethereum|Ethereum Classic|Fork|LBX|London BLock Exchange|trading pairs|united kingdom,LBX: UK’s Leading Cryptocurrency Exchange Adds Bitcoin Cash and Ethereum Classic
"Bitcoin Cash (BCH) has recorded a 14.7 percent gain in the last 24-hour period ahead of an upcoming hard fork slated for May 15. Moreover, the London Block Exchange announced on Wednesday that it would list BCH and Ethereum Classic (ETC). Through a press release, LBX CEO Benjamin Dives stated:",2018-05-02 16:30:29,cryptoglobe,,Bitcoin Cash (BCH) Surges Nearly 15% After Being Added to the London Block Exchange
London Block Exchange has listed Bitcoin Cash (BCH) and Ethereum Classic (ETC) among its cryptocurrency offerings. The platform dedicated to the UK market now trades six cryptocurrencies against the GBP. LBX opened with OTC trades in November and promised to add multiple new coins in the future. The exchange also offers on-shore UK banking. Also [&#8230;]The post London-Based LBX Exchange Adds Bitcoin Cash to Its Offerings appeared first on Bitcoin News.,2018-05-01 15:58:04,bitcoin.com,Exchanges|BCH|BCH Trading|bitcoin cash|ETC|Ethereum Classic|LBX|London Block Exchange|N-Finance,London-Based LBX Exchange Adds Bitcoin Cash to Its Offerings
Key Highlights Ethereum classic price made a short-term top near $23.00 and declined against the US dollar. Sellers succeeded in pushing the price below a major bullish trend line with support at $21.30 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is now trading near important support levels such...The post Ethereum Classic Price Technical Analysis – Can ETC/USD Hold $20? appeared first on NewsBTC.,2018-05-01 08:00:20,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – Can ETC/USD Hold $20?
"With this addition, the exchange is now offering six crypto trading pairs.",2018-04-30 22:01:13,financemagnates,News|Bitcoin Cash|cryptocurrency|etc|Ethereum|gbp|london,London Block Exchange Adds BCH and ETC Trading Pair Against GBP
"Ever since Bitcoin entered the global economy, the crypto powerhouse has paved the way for seamless peer-to-peer asset trading between two or more individuals. Not only was it the first to implement a distributed ledger system, but it also makes use of a cryptographic proof of trust module to ensure the safety of each transaction. However, due to the rapid development of the alt-currency sector as well as other unforeseen issues, Bitcoin has suffered from problems related to expensive transfer fees, long transaction times, etc. Haven is essentially an untraceable cryptocurrency that provides a mix of standard market pricing and stable",2018-04-29 14:00:37,themerkle,Education|FAQ|Haven,What Is Haven Cryptocurrency?
"Zeepin’s first-ever meetup has attracted a lot of Korean fans and supporters Zeepin, as a decentralized creative new community with gaining increasing steam, has a global client base of over 1.2 million users and designers. It has provided excellent service for more than 200 large-scale companies, such as Coca Cola, Haier, etc. Contributing factors like...The post Zeepin Launched CryptoGalaxy Mobile dApp and Zeepin Chain TestNet in Their Meetup in Seoul appeared first on NewsBTC.",2018-04-26 13:53:49,newsbtc,Sponsored,Zeepin Launched CryptoGalaxy Mobile dApp and Zeepin Chain TestNet in Their Meetup in Seoul
Key Highlights Ethereum classic price started a fresh decline from the $23.00 swing high against the US dollar. There was a break below a key bullish trend line with support at $20.40 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is currently trading below $20.00 and it is at...The post Ethereum Classic Price Technical Analysis – ETC/USD Under Pressure appeared first on NewsBTC.,2018-04-26 07:08:56,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Under Pressure
"Gamblica is an online blockchain-based, unique casino that offers a wide range of gambling activities including roulette, slot machines, poker room, sports betting etc. The platform running on completely transparent and secure smart contract system is presently in the midst of a successful token sale by raising over 1300 ETH to date. With the crowdsale...The post Gamblica: A New Addition in Blockchain-Integrated Online Gambling Industry appeared first on NewsBTC.",2018-04-25 14:47:54,newsbtc,Sponsored,Gamblica: A New Addition in Blockchain-Integrated Online Gambling Industry
Key Highlights Ethereum classic price accelerated gains and broke the $20 resistance level against the US dollar. There are two bullish trend lines forming with support at $21.00 and $20.50 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair remains elevated and it could continue to move higher above the...The post Ethereum Classic Price Technical Analysis – ETC/USD Bullish above $20 appeared first on NewsBTC.,2018-04-24 08:00:13,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Bullish above $20
"For a bank that has distanced itself from cryptocurrencies, JPMorgan is sure fond of the blockchain. The biggest US bank based on assets joined forces with the National Bank of Canada, among others, to develop an application based on its Quorum technology for debt issuance on the blockchain (corporate bonds, Treasury bonds, etc.) The testThe post JPMorgan Tests the Waters for Debt Issuance on a Blockchain appeared first on CCN",2018-04-21 00:15:49,ccn,Banking|Blockchain News|News|debt issuance|JPMorgan|Quorum,JPMorgan Tests the Waters for Debt Issuance on a Blockchain
Key Highlights Ethereum classic price is surging higher and is currently placed nicely above $17.00 against the US dollar. There was a break above a major connecting resistance trend line at $17.40 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is in a solid uptrend and it could continue...The post Ethereum Classic Price Technical Analysis – ETC/USD Targets $20 appeared first on NewsBTC.,2018-04-19 08:00:37,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Targets $20
Key Highlights Ethereum classic price corrected lower after trading as high as $17.01 against the US dollar. There was a break below a connecting bullish trend line with support at $16.60 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair remains supported on the downside above $15.80 and it could...The post Ethereum Classic Price Technical Analysis – ETC/USD Could Extend Gains appeared first on NewsBTC.,2018-04-17 08:00:51,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Could Extend Gains
Bitcoin prices dramatically bounced off recent lows to storm above $8000,2018-04-12 11:57:09,financemagnates,News|bitcoin|cryptocurrencies|cryptos|etc|Ethereum|litecoin|prices|Ripple,"Bitcoin Prices Explode Above $8k, Carrying Rest of Crypto Market"
"Key Highlights Ethereum classic price surged higher and traded above the $14.00 resistance against the US dollar. There was a break above a key bearish trend line with resistance at $14.20 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair may correct a few points lower, but it will most...The post Ethereum Classic Price Technical Analysis – ETC/USD Breaks Key Resistance appeared first on NewsBTC.",2018-04-12 08:00:33,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Breaks Key Resistance
"                        On April 5, 2018, a blow to bitcoin occurred when the Reserve Bank of India (RBI) banned banks and regulated financial entities from dealing with cryptocurrency.Despite the media report that 10 percent of Bitcoin transactions happen in India, the news does not come as a surprise, considering how the nation has clamped down on cryptocurrency regulation so far this year. Since 2013, the nation’s financial regulators have warned about the difficulties of controlling cryptocurrencies and, like most other stricter regulatory governments, preventing the new asset classes’ most nefarious use cases: money laundering and terrorist financing. The Indian regulators’ treatment of cryptocurrency is even less of a surprise when considering what they have done in the past to their own fiat currency, the Indian rupee. Back in 2016, the RBI announced the demonetization (stripping a currency of its value) of all ₹500 and ₹1,000 banknotes of the Indian rupee, stating the action would help crack down on murky shadow economy activity (counterfeiting, terrorism, etc.). Based on this information, it’s not a stretch to assume that a seemingly anonymous and sovereignless computer currency should seem out of RBI’s monetary policy comfort zone. Taking the time to perform due diligence might also be a detracting task for a government that wants to maintain tight regulatory control but also has other, more politically crucial proje...",2018-04-10 14:21:39,bitcoinmagazine,Bitcoin|Blockchain|Regulation,"A ""Law-Abiding"" Blockchain Alternative for India’s Financial Exchanges"
Key Highlights Ethereum classic price formed a top near the $14.50 level and declined against the US dollar. There was a break below a major bullish trend line with support at $13.90 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is currently trading well below the $14.00 level and...The post Ethereum Classic Price Technical Analysis – ETC/USD Could Retest $13 appeared first on NewsBTC.,2018-04-10 08:00:45,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Could Retest $13
"Nearly half of institutional investors, such as pension funds, wealth management offices, sovereign wealth funds, etc. aren&#8217;t sold on cryptocurrency funds, at least not yet. This according to a report by alternative investment firm Context Capital Partners LP in which hundreds of investment officers were polled at a Miami conference over a three-day period leadingThe post Institutional Investors Remain Sidelined on Crypto Funds &#8211; Report appeared first on CCN",2018-04-06 19:40:14,ccn,Bitcoin & Blockchain Investments|Bitcoin Research|News|cryptocurrency funds,Institutional Investors Remain Sidelined on Crypto Funds – Report
"Key Highlights Ethereum classic price declined and retested the last swing low near $13.00-13.20 against the US dollar. There was a break below a connecting bullish trend line with support at $14.30 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is currently correcting higher, but upsides are likely to...The post Ethereum Classic Price Technical Analysis – ETC/USD’s Upside Remains Capped appeared first on NewsBTC.",2018-04-05 08:00:38,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD’s Upside Remains Capped
"Key Highlights Ethereum classic price started a nice upside reaction after trading as low as $13.02 against the US dollar. There was a break above a key bearish trend line with resistance at $14.20 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is gaining momentum, but it is currently...The post Ethereum Classic Price Technical Analysis – Can ETC/USD Break $15? appeared first on NewsBTC.",2018-04-03 08:00:14,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – Can ETC/USD Break $15?
"Decentralized Machine Learning Revolutionize the Use of Untapped Data with Privacy Protection Decentralized Machine Learning (DML) is developing a decentralized protocol with the aid of blockchain, machine learning and federated learning technology etc. to unleash the potential of privately owned data that are currently not being fully utilized for machine learning and to drive innovation from periphery by forming a developer community in the marketplace. What is Decentralized Machine Learning (DML)? DML aims to develop a decentralized protocol that connects potentially billions of smart devices (e.g. smartphones, tablets etc.) for machine learning algorithms to be run on the untapped privately",2018-04-03 02:13:37,themerkle,Press Releases|Decentralized ML|DML,Decentralized Machine Learning
Key Highlights Ethereum classic price is in a bearish zone and is struggling to hold the $15 level against the US dollar. There is a crucial bearish trend line forming with resistance at $16.50 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is under a lot of pressure and &#8230; Continue reading Ethereum Classic Price Technical Analysis – Can ETC/USD Hold $15?The post Ethereum Classic Price Technical Analysis – Can ETC/USD Hold $15? appeared first on NewsBTC.,2018-03-27 08:00:00,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – Can ETC/USD Hold $15?
"Bitmain’s projected second quarter release of ETC ASIC miners leads Wall Street analyst to downgrade AMD’s share rating, lower Nvidia’s price targets #NEWS",2018-03-26 14:48:47,cointelegraph,Bitcoin|Wall Street|AMD|NVidia|Bitmain|Mining|ASIC,"Wall Street Analyst Lowers Price Targets Of AMD, Nvidia Shares In Reaction To Bitmain Competition"
Key Highlights Ethereum classic price recovered further and moved above the $19.00 level against the US dollar. There is a major bullish trend line forming with support at $19.50 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is currently trading above the $20.00 level and it may continue to &#8230; Continue reading Ethereum Classic Price Technical Analysis – ETC/USD Bullish above $19The post Ethereum Classic Price Technical Analysis – ETC/USD Bullish above $19 appeared first on NewsBTC.,2018-03-22 08:00:43,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Bullish above $19
"The report also suggests that NSA was successful in its spy operation to get access to crucial and personal user information like password, IP address, etc. The post The NSA Has Been Tracking Bitcoin Users, Snowden Documents Reveal appeared first on CoinSpeaker.",2018-03-21 11:20:50,coinspeaker,Bitcoin (BTC)|Cryptocurrencies|News|Story of the Day|Bitcoin News|bitcoin tracking|edward snowden|edward snowden bitcoin|nsa|nsa bitcoin users,"The NSA Has Been Tracking Bitcoin Users, Snowden Documents Reveal"
"Key Highlights Ethereum classic price corrected higher nicely and moved above the $17.50 level against the US dollar. There was a break above a major bearish trend line with resistance at $16.50 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is currently correcting lower from $19.80, but it remains &#8230; Continue reading Ethereum Classic Price Technical Analysis – ETC/USD Settles Above $17.50The post Ethereum Classic Price Technical Analysis – ETC/USD Settles Above $17.50 appeared first on NewsBTC.",2018-03-20 08:00:04,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Settles Above $17.50
Key Highlights Ethereum classic price declined heavily and moved below the $20 and $18 supports against the US dollar. There is key connecting bearish trend line forming with resistance at $18.00 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair could rise in the short term but it may face &#8230; Continue reading Ethereum Classic Price Technical Analysis – ETC/USD Tumbles Below $18The post Ethereum Classic Price Technical Analysis – ETC/USD Tumbles Below $18 appeared first on NewsBTC.,2018-03-15 08:00:13,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD Tumbles Below $18
Key Highlights Ethereum classic price is finding it hard to hold a major support at $20.00 against the US dollar. There are two key bearish trend lines forming with resistance at $21.00 and $23.00 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair must break above the $23.00 resistance and &#8230; Continue reading Ethereum Classic Price Technical Analysis – Can ETC/USD Hold $20?The post Ethereum Classic Price Technical Analysis – Can ETC/USD Hold $20? appeared first on NewsBTC.,2018-03-13 08:00:42,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – Can ETC/USD Hold $20?
"Problem Statement No.1 &#8211; Nowadays, online video platforms have become an important tool for education and entertainment. You name it &#8212; YouTube, Twitch, D-Tube, etc., all of them provide some sort of video online services and some of them are equipped with the function of online live video streaming that allows the audiences to experience &#8230; Continue reading On.Live; The Next Generation of Online Broadcasting ServicesThe post On.Live; The Next Generation of Online Broadcasting Services appeared first on NewsBTC.",2018-03-12 11:22:45,newsbtc,Sponsored Stories,On.Live; The Next Generation of Online Broadcasting Services
"IPCHAIN Database is designed as an innovative application based on Blockchain technology and meant to protect all forms of intellectual property (IP) such as inventions, scientific research, music, video, etc. The project addresses the needs of artists, inventors and scientists and is supported by key players within the industry. The team behind IPCHAIN Database has &#8230; Continue reading IPCHAIN Database: The Best Way to Protect Intellectual PropertyThe post IPCHAIN Database: The Best Way to Protect Intellectual Property appeared first on NewsBTC.",2018-03-09 13:38:46,newsbtc,Sponsored Stories|ipchain,IPCHAIN Database: The Best Way to Protect Intellectual Property
"The crypto world appeals to a number of gamers and individuals involved in the gaming industry, as there are many similarities between the two ecosystems. The most obvious similarity, though, is the idea that virtual goods can be exchanged for fiat money. For example, dating back to the World of Warcraft (WoW) days in 2004, gamers started to understand that “virtual game items” won while playing these games (weapons, gold, etc.) could be exchanged for money. “In 2007, World of Warcraft got really big and the virtual items market started gaining popularity,” long-time gamer and CEO of BitGuild, Jared Psigoda,",2018-03-08 15:00:46,themerkle,FAQ|BitGuild|CryptoKitties,Tokenizing Virtual Assets Using Blockchain Tech Will Disrupt the Billion-Dollar Gaming Industry
Key Highlights Ethereum classic price was under a lot of pressure and it broke the $25.00 support against the US dollar. There is a major bearish trend line forming with resistance at $22.40 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair remains at a risk of more declines as &#8230; Continue reading Ethereum Classic Price Technical Analysis – ETC/USD to Break $20?The post Ethereum Classic Price Technical Analysis – ETC/USD to Break $20? appeared first on NewsBTC.,2018-03-08 08:00:25,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Technical Analysis – ETC/USD to Break $20?
"Since the mid-2000’s, the sex industry has turned into one of the most profitable markets in the world. To put things into perspective, the porn industry currently rakes in a staggering US$97 billion annually, which is more money than the MLB, NBA, and NFL combined. Also, with the advent of the blockchain, the sex industry is now experiencing a makeover with many content creators now favoring a decentralized business model to distribute their videos, films, pictures, etc. Problems faced by the adult industry With there being so much free pornography available on the internet today, it is very difficult for many",2018-02-28 14:00:22,themerkle,Education|FAQ|asspace|OKOIN|porn-x|proncoin|redbux|SpankChain,Here Are the Top 6 Sex-Themed Cryptocurrencies
